Informatique et Gestion (IG),Attention a la perspective d'evolution promise par l'entreprise qui peut s'averer fausse Toujours tout negocier et ne pas accepter la premiere proposition desuite 
Informatique et Gestion (IG),Il semble avant tout primordial de choisir un stage en adequation avec son projet professionnel (objectifs a court/moyen terme).
Informatique et Gestion (IG),Ne pas avoir de limites la formation ouvre tellement de portes qu'il serait dommage de se restreindre au cursus classique. Se renseigner et oser la candidature spontanee.
Materiaux (MAT),Ne pas hesiter a postuler sur les sites des entreprises Airbus/Safran/Stelia/Daher etc peuvent faire peur mais il est tres facile d'y obtenir un stage au vu de la quantite de postes disponibles.
Materiaux (MAT),Trouvez un sujet qui peut plaire au sein d'une entreprise pouvant proposer un CDD/CDI apres. Sinon essayer d'aller dans un grand groupe afin de se faire connaitre.
Materiaux (MAT),Choisir un stage qui plait vraiment 
Materiaux (MAT),De se renseigner sur les differents metiers qu'il existe en tant qu'ingenieur (Qualite R&D production...) et de ne pas hesiter d'aller dans des salons organises pour la recherche de stages. Cela marche tres bien et ca permet de creer un contact et de se renseigner sur les metiers qu'exercent les intervenants. 
Materiaux (MAT),La stage de fin d'etude determine a 80% le premier poste. (Le domaine). Apres les competence s'apprennent sur le tas l'important c'est savoir s'adapter.
Materiaux (MAT),Il faut qu'ils s'y prennent vraiment en avance pour cibler le stage qui serait le plus avantageux pour eux en terme d'argument pour leur recherche de premier emploi.
Materiaux (MAT),Rechercher et postuler sur des offres d'emplois juniors pour s'inserer le stage servant a former le futur salarie de l'entreprise
Materiaux (MAT),Choisir un domaine d'activite dans lequel ils souhaitent poursuivre leur carriere professionnelle ne pas hesiter a appeler directement les DRH pour accelerer le processus de recrutement et privilegier les grands groupes afin de developper ses contacts dans le secteur industriel (avis personnel)
Materiaux (MAT),Bien choisir le stage de fin d'etudes il est determinant pour la suite de la carriere et surtout pour voir si ce a quoi on aspire peut reellement nous plaire !
Materiaux (MAT),Prendre le temps de bien reflechir et savoir que le stage de fin d'etudes conditionne la carriere. Il faut choisir un stage qui implique des montees en competences. Un stage en recherche est peu utile a moins de vouloir continuer en these
Mecanique et Interactions (MI),Commencer a prospecter tres tot pour avoir la possibilite de choisir son stage
Mecanique et Interactions (MI),De ne pas avoir peur de postuler. De ne pas se fermer de portes. Le stage en industrie facilite grandement le recrutement. Si un domaine specifique est desire (exemple energie) faire le stage de fin d'etude dans ce domaine et tres largement apprecie !
Mecanique et Interactions (MI),Bien reflechir a leur projet professionnel et se demander ou est ce qu'il se voit dans 10 ans (le type de poste vise) et faire en sorte que le stage de fin d'etude soit une marche de gravit afin d'atteindre leur objectif.
Mecanique Structures Industrielles (MSI - apprentissage),- Ne pas trop exiger de l'entreprise avant d'avoir fait ses preuves - Rester curieux meme dans le monde professionnel  - Apprendre le plus possible des personnes avec lesquelles on travaille
Mecanique Structures Industrielles (MSI - apprentissage),Viser large et attention au TOEIC
Energetique - energies Renouvelables (EnR),Bien negocier les missions proposees. Prendre le temps de trouver le bon stage et ne pas accepter n'importe lequel ou attendre la derniere minute pour commencer a chercher et surtout ne pas desesperer! 
Genie Biologique et Agroalimentaires (GBA),De bien se focaliser sur les valeurs de l'entreprise et des missions proposees durant le stage et de ne pas se limiter par rapport a la situation geographique. Mais aussi si possible de se renseigner sur les possibilites d'embauche apres le stage ce qui facilite grandement l'insertion professionnelle.
Mecanique Structures Industrielles (MSI - apprentissage),Interet sur les domaines de predilection 
Sciences et Technologies de l'Eau (STE),Choisir un stage de fin d'etude en accord avec leur projet professionnel. 
Sciences et Technologies de l'Eau (STE),Essayer de definir le plus rapidement possible son projet professionnel et faire en sorte que le CV soit au maximum en coherence avec des le stage de 4eme annee. Pour l'insertion professionnelle anticiper et chercher rapidement des offres d'emplois pendant le stage de fin d'etudes (ne pas attendre le dernier moment au cas ou l'entreprise de fin de stage ne donne pas de suite).
Sciences et Technologies de l'Eau (STE),Avoir un maximum d'experiences differentes entretenir le reseau et utiliser le reseaux des anciens etudiants
Sciences et Technologies de l'Eau (STE),Ne pas se precipiter  Ne pas forcement privilegier le salaire aux missions proposees  Faire ce qui leur plait 
Sciences et Technologies de l'Eau (STE),Reflechir a long terme sur leur souhait de parcours professionnel et pas seulement choisir le lieu du stage pour faire simplement un stage. Etre en contact avec des anciens eleves. Ne pas hesiter a demander des renseignements aupres des anciens mais aussi des enseignants.
Sciences et Technologies de l'Eau (STE),Choisir un stage avec une grande possibilite d'embauche a la suite. Si prendre tres tot pour la recherche tenter les candidatures spontanees.
Sciences et Technologies de l'Eau (STE),Le stage de fin d'etude doit etre choisi prioritairement en fonction du sujet ou de l'entreprise (si forte reputation ou entreprise que l'on souhaite integrer plus tard) plutot que de la localisation.  Pour l'insertion professionnelle a l'heure actuelle il est tres important d'etre mobile (reel manque d'embauche dans la region Occitanie (Herault Gard)). Il faut contacter le plus tot possible les entreprises (avant meme l'ete) ne pas hesiter a passer par des boites d'interim au debut pour faciliter l'experience professionnelle.
Eau et Genie Civil (EGC - apprentissage),Lors d'une recherche de stage ou d'un contrat d'apprentissage je pense qu'il est tres important de cibler ses attentes avant de contacter des entreprises et de ne pas accepter d'offre incorrect. Il est egalement important de bien connaitre ses droits et devoirs mais egalement les droits et devoirs de l'entreprise car aucun n'enseignant ne previendra des nombreux non-respect du code du travail que feront ou essayeront de faire les entreprises. Lors de questionnement le CFA de l'enseignement superieur de l'IUT de Montpellier est le seul a etre d'une aide precieuse.
Eau et Genie Civil (EGC - apprentissage),Verifier le marche de l'emploi
Genie Biologique et Agroalimentaires (GBA),Ne pas avoir peur d'etre mobile et de saisir toutes opportunites professionnelles meme si cela engendre des sacrifices
Genie Biologique et Agroalimentaires (GBA),COnsacrer beaucoup de temps a la recherche d'un bon stage et ne pas accepter n'importe quel stage meme si il est dur d'en trouver un
Genie Biologique et Agroalimentaires (GBA),Choisissez un stage qui vous plait vraiment (secteur d'activite et service au sein duquel vous realiserez votre stage). Il s'agit de votre experience professionnelle la plus importante (en theorie) qui sera presente sur votre CV et qui vous permettra de trouver par la suite le poste que vous souhaitez.   
Genie Biologique et Agroalimentaires (GBA),Essayer de reflechir au mieux sur les besoins et les envies et faire bien attention a ne pas choisir qu'un poste mais aussi une affinite avec le futur tuteur pour que le stage se passe au mieux. Et essayer de trouver un stage de fin d'etude qui ressemble au projet pro pour une possibilite d'embauche
Genie Biologique et Agroalimentaires (GBA),Choisir le stage pour la mission et en aucun cas pour le lieu  Eventuellement choisir un stage moins bien dans une grosse boite peu ouvrir des portes mais la mission et l'epanouissement sont primordial. ca change totalement la vision du metier 
Genie Biologique et Agroalimentaires (GBA),Faire le plus de stage possible et diversifier ses experiences. 
Genie Biologique et Agroalimentaires (GBA),Choisir son stage en fonction des competences qu'ils leur manque pour pouvoir apres postuler aux offres d'emploi qu'ils convoitent.  Se challenger ou decouvrir un domaine qui les attirent et qu'ils ne connaissent pas.
Genie Biologique et Agroalimentaires (GBA),N'hesitez pas a faire des candidatures spontanees d'envoyer des mails personnalises a chaque demande a appeler l'entreprise pour avoir des informations et montrer son interet faire jouer le reseau
Genie Biologique et Agroalimentaires (GBA),Il ne faut pas choisir un stage par defaut mais choisir un poste pour lequel on a un reel interet car la plupart des stages de fin d'etude conditionnent le type de poste que l'on trouve par la suite. C'est l'experience qui compte le plus sur le CV. Ne pas hesiter a demander des recommandations pour reussir son insertion professionnelle. Eviter de choisir des postes au le niveau demande est inferieur au sien meme si c'est difficile. Le premier poste est trop important pour l'evolution de carriere. Ne pas etre assez ambitieux et perseverant c'est se fermer des portes. Rester mobile au temps que possible. 
Genie Biologique et Agroalimentaires (GBA),Choisir un stage ou l'on va etre sur un projet concret epanouissant et permettant d'approfondir son projet professionnel 
Genie Biologique et Agroalimentaires (GBA),Soyez vous meme il existe un poste pour chaque personne. Par contre donnez tous ce que vous pouvez !
Materiaux (MAT),Choisir son stage de fin d'etudes en fonction de son projet professionnel me parait indispensable je pense que pour ma part cela a joue a 80% dans mon recrutement.
Mecanique et Interactions (MI),S'y prendre tres tot pour pouvoir choisir un minimum le stage et sa mission. Le stage de fin d'etude a pour but de deboucher sur un emploi il faut donc qu'il corresponde a ce que veut faire l'eleve.
Microelectronique Et Automatique (MEA),Pour choisir : Reflechir bien sur ce qu'on veut dans notre future professionel  Pour reussir : Etre social et amical avec les collegues
Microelectronique Et Automatique (MEA),Bien reussir son stage et avoir de bon rapport avec le tuteur et l'entreprise pour que la prise de referencement au moment de l'embauche soit benefique.
Microelectronique Et Automatique (MEA), 
Mecanique Structures Industrielles (MSI - apprentissage),Ne vous tournez pas vers les grandes entreprises mais vers les PME novatrice.
Microelectronique Et Automatique (MEA),Ne pas hesiter a etre ambitieux et perseverant tout en se montrant a la fois motive et interesse (lettres de motivations ciblees reprises de contact regulieres).
Microelectronique Et Automatique (MEA),Choisir un domaine qui plait surtout
Microelectronique Et Automatique (MEA),Ne pas avoir peur d'essayer de nouvelles choses et sauter sur les occasions quand elles se presentent  L'experience est un point tres important 
Microelectronique Et Automatique (MEA),Chercher une entreprise qui prend des etudiants pour les former et les garder. Demarcher les entreprises directement sur les reseaux sociaux (j'ai obtenu mon travail en ayant contacte directement le CTO de l'entreprise via LinkedIn)
Microelectronique Et Automatique (MEA),Prendre le temps de decider dans quel domaine ils veulent travailler. Reperer des entreprises et faire des candidatures spontanees. Ex: chercher le responsable RH de l'entreprise sur linkedin et lui envoyer un message.
Microelectronique Et Automatique (MEA),S'y prendre tot Le stage de fin d'etude plus que le reste decide en grande partie du secteur vers lequel vous aller travailler (du moins au debut).
Microelectronique Et Automatique (MEA),Rester coherent dans le choix des stages projets scolaires et le projet professionnel i.e. ne pas s'eparpiller Faire un maximum pour se differentier des autres etudiants par des projets pratiques apprecier des industriels Jeter un oeil aux offres d'emplois. e.g. Linkedin pour avoir connaissance des competences requises avant de choisir un stage/projet --> surprise surprise sur le marche de l'emploi
Genie Biologique et Agroalimentaires (GBA),/
Genie Biologique et Agroalimentaires (GBA),Bien choisir un stage en lien avec son projet professionnel (peu importe le lieu) car ca facilite l'insertion professionnel.
Genie Biologique et Agroalimentaires (GBA),bien se renseigner sur l'entreprise avant d'accepter un stage bien verifier l'adequation avec son projet professionnel
Genie Biologique et Agroalimentaires (GBA),Choisir un stage vraiment en adequation avec son projet professionnel ou au moins dans une entreprise qui lui tient a c&oeligur  Se faire confiance et ne pas accepter un poste par defaut 
Genie Biologique et Agroalimentaires (GBA),Choisir ce qui leur plait vraiment et ne rien lacher. Ne pas choisir la 1ere offre venue et ne pas desesperer. Tres important vis a vis des employeurs sachez justifier vos choix !!
Energetique - energies Renouvelables (EnR),CHOISISSEZ LE BIEN parceque avec le marche de l'emploi actuel le stage de fin d'etude conditionne TOUTES les premieres annees professionnelles. Par exemple la formation ENR est assez complete et generaliste mais on ne repond JAMAIS aux offres auxquelles je postule sans experience (je ne peux donc travailler que dans le dvlp PV ou eolien a moins de faire une formation pro) et pas en bureau d'etude methanisation etc etc
Energetique - energies Renouvelables (EnR),Bien choisir en fonction du contenu du stage le plus polyvalent possible pour decouvrir un maximum de chose ...
Energetique - energies Renouvelables (EnR),Bien comprendre comment etre professionnel ne pas tomber dans la familiarite trop rapidement. 
Informatique et Gestion (IG),go with the flow. toute experience est bonne a prendre
Informatique et Gestion (IG),On ne devient pas chef de projet en sortant de l'ecole. Attention trop de confiance peut etre mal percus par les recruteurs. Prenez en compte qu'en stage vous etes la pour apprendre et que non vous ne savez pas tout simplement parce que vous venez d'une ecole d'ingenieur. Pensez long termes dans votre carriere oui un stage peut ne pas totalement convenir a ce que vous souhaitiez mais prenez le comme un tremplin et reflechissez (sur tous les aspects: missions type d'entreprise type de client...) comment vous pourrez le vendre sur votre CV pour vos prochains postes.
Informatique et Gestion (IG),Le stage de fin d'etude permet avant tout de decouvrir une entreprise ou un secteur d'activite. Il permet de tester ces competences et de s'assurer que ce qu'on souhaite faire professionnellement est plaisant.
Mecanique et Interactions (MI),- Choisir un stage interessant dans un domaine dans lequel ils souhaiteraient travailler plus tard.  - Essayer de faire un stage a l'etranger
Mecanique et Interactions (MI),Le choix du stage de fin d'etude est tres important ne pas le negliger. Ne pas hesiter a faire un master specialise.
Mecanique et Interactions (MI),Prendre le temps de reflechir a ce que l'on aime faire et de pouvoir echanger avec des professionnels du domaine. 
Mecanique et Interactions (MI),Il faut privilegier un stage dans une entreprise francaise afin de faciliter le futur recrutement.
Materiaux (MAT),Choisir une entreprise pour faire le stage ou il y a la possibilite d'etre embouche. 
Materiaux (MAT),Aller vers ce qui leur plait le plus en priorite et ne pas avoir peur de se tromper. On peut toujours justifier intelligemment un changement de projet.
Materiaux (MAT),Suivre le chemin de l'alternance ou du contrat de professionnalisation 
Materiaux (MAT),De bien reflechir a leurs projets professionnels et de rechercher un stage en accord avec. Je leurs conseillerai egalement d'effectuer leurs deux stages a l'etranger (dans la mesure du possible) afin de perfectionner leurs anglais (indispensable pour le niveau ingenieur).
Materiaux (MAT),Stage vraiment determinant pour le 1er poste si volonte de travailler dans l'industrie il faut absolument faire un stage en industrie (et non pas en recherche) sinon risque de ne pas etre recruter pour l'industrie 
Materiaux (MAT),Ayez un bon reseau professionnel Perseverez dans votre recherche d'emploi ne soyez pas demotive pas les refus lors des entretiens
Materiaux (MAT),regarder le secteur d'activite et les missions il faut que les missions demandees developpe les connaissances que vous pouvez reutiliser par la suite et adapter a un autre emploi
Mecanique Structures Industrielles (MSI - apprentissage),Bien choisir le domaine du stage en adequation avec leur projet professionnel
Eau et Genie Civil (EGC - apprentissage),Trouver un stage permettant de toucher plusieurs domaine dans la mesure du possible bureau d'etude). Cela permet de toucher a tout de voir ce qui nous plait vraiment pour choisir sa voie future.  Pour l'insertion pro l'attitude dans l'entreprise au sein de laquelle le stage ou apprentissage a ete realise est importante si vous souhaitez y etre embauche.  Ensuite ne pas baisser les bras au premier refus. Accepter de faire des concessions sur ce que vous avez en tete et ce qui vous est propose. Ne pas avoir peur de faire beaucoup d'entretiens car cela est formateur apporte de l'assurance et permet d'etre moins pris en defaut sur certaines questions.
Eau et Genie Civil (EGC - apprentissage),Essayer autant que possible de choisir son stage en fonction des opportunites post-stage (notamment VIE tres dur a obtenir lorsque l'on est externe).
Eau et Genie Civil (EGC - apprentissage),Cibler un stage qui permet de s'inserer dans le monde professionnel ou qui permet d'etoffer son CV. 
Eau et Genie Civil (EGC - apprentissage),etre sur du domaine d'activite choisi. Savoir si l'on veut un poste a responsabilites fortes
Eau et Genie Civil (EGC - apprentissage),Le stage est determinant pour l'insertion professionnelle mon conseil serait de ne jamais accepter un stage  dont les missions sont celles de technicien. Il est important de demarrer l'activite professionnelle au niveau superieur.
Sciences et Technologies de l'Eau (STE),Le stage de fin d'etudes est determinant pour la suite de la carriere. Les missions doivent permettre de mettre en pratique les connaissances acquises a l'ecole mais surtout d'apprendre 
Sciences et Technologies de l'Eau (STE),Des les premieres annees orienter l'ensemble de ses stages dans le domaine d'interet. etre ouvert social privilegier le contact humain.
Sciences et Technologies de l'Eau (STE),Choisir un stage ou un reel projet est propose et si possible avec une possibilite d'embauche
Sciences et Technologies de l'Eau (STE),Etre curieux  Bien anticiper la reflexion pour le stage de fin d'etudes En stage etre curieux et bien s'integrer a l'equipe meme si la place de stagiaire est parfois difficile (le savoir-etre est souvent plus important que vos connaissances qui sont a peu pres les memes que les autres candidats)
Sciences et Technologies de l'Eau (STE),La formation est pluridisciplinaire et choisissez bien votre stage au risque de vous enfermer dans une branche qui ne vous correspond pas forcement.
Sciences et Technologies de l'Eau (STE),Aller chercher dans le catalogue des anciens eleves et contacter les entreprises qui possedent des employes issus de l'ecole Polytech Montpellier. Chercher via Poly + Site internet : Emploi environnement Reseau social : LinkedIn
Sciences et Technologies de l'Eau (STE),Elargir leur reseau professionnel aupres des anciens eleves.
Sciences et Technologies de l'Eau (STE),Pour bien choisir le stage de fin d'etude il faut regarder en premier les retours d'experience des anciens diplomes dans les entreprises. Ensuite regarder quelles entreprises embauchent a l'issue du stage et se focaliser sur ces dernieres. il est tres complique par la suite d'entrer dans les 'grandes' boites sans y avoir fait un stage.  Commencer a chercher au moins 3 mois avant la fin du stage de fin d'etude ne pas hesiter a faire des candidatures spontanees et contacter directement les recruteurs sur linkedin et bien sur se mettre en veille (mettre en place des alertes mails) sur l'ensemble des sites d'emploi (Apec indeed...) et plus specialises (gest'eau poly+...). Si on m'avait juste dit ca avant a l'ecole j'aurai gagne de nombreux mois.
Sciences et Technologies de l'Eau (STE),De bien reflechir a ce qu'il souhaite faire apres le stage de fin d'etudes conditionne fortement le 1er emploi et donc la poursuite du parcours pro
Sciences et Technologies de l'Eau (STE),S'y prendre a l'avance 
Sciences et Technologies de l'Eau (STE),Ne pas se focaliser sur l'apres stage et 'est-ce que je pourrai signer un cdi immediatement a l'issue de ce stage?'. Un stage n'est qu'un apercu de ce qui vous attend ne soyez pas trop presse de vous laisser enferme dans des entreprises qui vous deshumanisent petit a petit (certaines).
Sciences et Technologies de l'Eau (STE),Choisir tout d'abord en fonction de ce qui les interesse. (Biologie ou hydraulique...) Ne pas hesiter a partir ! Et surtout voir a moyen et long terme. 
Materiaux (MAT),L'interim est une porte d'entree pour un CDI.
Mecanique et Interactions (MI),Ne pas compter sur les partenariats de l'ecole tres maigre malheureusement.. Bien reflechir a son projet professionnelle tres tot et debuter ses recherches tres tot. Bien s'organiser dans sa recherche a la maniere d'un commercial qui prospecte avec son fichier client. Bien cibler les entreprises secteurs d'activites et sujet de stage qui les interesse reellement. Creer un fichier excel avec les entreprises ciblees les actions datees les interlocuteurs les actions futures. RELANCER sans cesse !! Ne pas hesitez a effectuer des candidatures spontanees. Faire marcher les reseaux professionnels tels que LinkedIn obtenir des entretiens de reseaux. Ne pas se precipiter sur la premiere proposition si elle ne correspond pas a leurs attentes.
Genie Biologique et Agroalimentaires (GBA),Sujet de stage en adequation avec projet pro Au moins un stage a l'etranger
Energetique - energies Renouvelables (EnR),De favoriser la recherche des competences requises pour son travail ideal meme si l'activite du stage en est eloignee.
Genie Biologique et Agroalimentaires (GBA),Choisir un stage en adequation avec leur projet professionnel
Materiaux (MAT),Prendre leur temps pour choisir leur stage et pas sauter sur quelque chose car on nous met la pression 'uniquement pour trouver'.
Microelectronique Et Automatique (MEA),Evidemment choisir un stage dans le domaine envisage pour la carriere Choisir un stage avec possibilite d'embauche a la fin
Sciences et Technologies de l'Eau (STE),Renseignez-vous bien en avance prenez contact avec des anciens de reseau
Systemes Embarques (SE - apprentissage),Arretez de choisir un stage/metier en fonction du salaire.
Energetique - energies Renouvelables (EnR),Chercher une structure relativement importante (min 10 personnes)
Mecanique et Interactions (MI),Prendre son temps Choisir consciencieusement et bien cibler ses stages.
Materiaux (MAT),Choisir le stage de fin d'etudes: s'orienter vers des domains qui vous plaisent - l'experience n'en sera que plus interessante ! Si possible trouver une entreprise ou la probabilite d'etre embauche est assez forte. Reussir l'insertion professionnelle: etre a l'ecoute des autres des besoins et des problematiques - rester humble et ouvert d'esprit.
Informatique et Gestion (IG),Voir plus loin que le premier salaire considerer l'importance de la balance informatique ET gestion (dans les deux sens !) regarder du cote des startups meme si les grands groupes sont aussi tres formateurs.
Informatique et Gestion (IG),Je pense que le stage de fin d'etudes est important car il debouche tres souvent sur une embauche il faut donc que les etudiants choisissent une entreprise avec un projet qui leur tient a coeur et qui les motive vraiment.
Eau et Genie Civil (EGC - apprentissage),Je ne peux conseiller que sur la recherche d'apprentissage.
Informatique et Gestion (IG),Ne pas faire un choix raisonne ne pas se projeter dans plusieurs annees reflechir a ce qui nous fait envie maintenant car il sera temps de changer d'entreprise plus tard 
Sciences et Technologies de l'Eau (STE),Ne pas avoir peur de s'ouvrir differentes portes. L'expatriation est aussi une bonne chose on apprend enormement et pas seulement sur le plan professionel. Bosser les langues. S'ouvrir un large reseau le plus tot possible.
Sciences et Technologies de l'Eau (STE),Faites ce qu'il vous plait
Energetique - energies Renouvelables (EnR),Privilegier les stages a l'etranger 
Mecanique Structures Industrielles (MSI - apprentissage),Que la premiere experience professionnel peut servir a valider le metier que l'on veut exercer et que meme si le stage qu'on a fait ne nous a pas plus au moins pour l'avenir on sait qu'il ne faut pas s'engager dans cette branche.
Materiaux (MAT),Le reseau professionnel est au dessus de tout en terme d'efficacite dans une recherche d'emploi. 
Genie Biologique et Agroalimentaires (GBA),S'entourer d'un important reseau montrer un veritable interet pour l'entreprise dans laquelle ils postulent (connaitre ses activites etc...) montrer ce qu'ils vont apporter a l'entreprise et la coherence de leurs qualites/competences avec le poste demande s'y prendre tot dans la recherche de stage.
Sciences et Technologies de l'Eau (STE),Il est important de bien choisir son dernier stage de fin d'etudes. ET de savoir qu'est ce qu'il peut vous apporter. Les contacts tres important.
Informatique et Gestion (IG),Prenez un stage de fin d'etudes qui correspond a votre futur metier. il servira de pre-embauche et vous permettra de negocier un meilleur salaire.
Materiaux (MAT),Un stage avec des competences pratiques (ce que m'a un peu manque lors du mien). Dans le domaine souhaite pour le premier emploi (apprentissage normes vocabulaire...)
Sciences et Technologies de l'Eau (STE),De ne pas chercher un une entreprise ou faire son stage mais une entreprise ou ils veulent travailler par la suite!! Ou a defaut d'avoir un projet de carriere et d'utiliser ce stage comme moyen d'incorporer les connaissances qui leurs seront demandees dans leur projet de carriere mais qui n'ont pas ete enseignees a Polytech.
Microelectronique Et Automatique (MEA),Le sujet du stage de fin d'etude definit en partie votre specialisation L'entreprise du stage de fin d'etude peut offrir un emploi a l'issue de celui-ci
Energetique - energies Renouvelables (EnR),Choisissez quelque chose d'accessible et qui vous corresponde. Par exemple si vous cherchez un stage a l'etranger n'oubliez pas de repondre aussi a des offres en France. Autrement si vous ne trouvez pas a l'etranger vous serez oblige de choisir a la derniere minute un stage qui ne vous convient pas parfaitement. Recherchez une experience professionnelle rapidement apres votre fin d'etude ne sous-estimez pas l'effet d'un trou dans le CV.
Mecanique et Interactions (MI),Beaucoup d'embauches se font a la suite du stage de fin d'etude. Il faut donc privilegier une entreprise qui est ouverte a cette idee. Le sujet du stage doit aussi correspondre au projet professionnel car il est la vitrine du candidat dans sa recherche d'un premier emploi.
Energetique - energies Renouvelables (EnR),Tres important de choisir chez qui ont veut travailler. Ont peut aussi bien travailler chez une filiere de total dans les energies renouvelables mais est-ce que cela a vraiment un sens?
Systemes Embarques (SE - apprentissage),Bien choisir le sujet du stage/apprentissage car il est determinant pour la suite de la carriere
Microelectronique Et Automatique (MEA),Prendre le temps de trouver un sujet qui leur plait
Energetique - energies Renouvelables (EnR),De ne jamais se fier aux belles paroles sauf si elles sont ecrites noir sur blanc. Sinon vous allez etre juste une main d'oeuvre sans charge pour l'entreprise et traite comme un vrai soufifre.
Eau et Genie Civil (EGC - apprentissage),Ne pas attendre la fin de leur stage pour se poser la question du futur. Lorsque l'on sort du monde du travail (sans emploi) notre profil devient tout de suite peu interessant pour les recruteurs.
Mecanique et Interactions (MI),Commencer le networking tres tot dans l'annee.  Ne pas attendre que l'ecole nous trouve un stage mais trouver quelque chose qui nous attire vraiment dans un lieu qui nous attire. Ne surtout pas hesiter a contacter directement des petites structures.
Materiaux (MAT),Choisir un domaine qui les passionne
Genie Biologique et Agroalimentaires (GBA),La mission est plus importante que la ville ou les avantages car c'est la seule experience a vendre pour obtenir un premier emploi. Si la mission plait la mettre en valeur est facile. 
Energetique - energies Renouvelables (EnR),ne pas choisir le sujet a la legere c'est l'atout numero un pour trouver un premier emploi.
Materiaux (MAT),Personnellement je dirais aux jeunes etudients de bien regarder les informations obtenu par les anciens etudients polytech concernant l'entreprise auquel ils postulent leur stage. Ces informations precieuses peuvent etre facilement trouver a polytech.
Informatique et Gestion (IG),Se renseigner un maximum aupres des membres de l'entreprise cible avant de s'engager.  Pourquoi pas par le biais de polytech-connect. Cibler au maximum ses appetences pour choisir son metier. 
Genie Biologique et Agroalimentaires (GBA),Repondre aux offres d'emploi et faire des candidates spontanees prendre contact par telephone
Genie Biologique et Agroalimentaires (GBA),Choisir en tenant en consideration l'apres stage cibler les entreprises qui seront a mesure de proposer une offre derriere et cibler en fonction du domaine dans lesquel on souhaite travailler car ce sera le stage le plus significant.  
